             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
            168192 slurm_hpc   run.sh   cdroin  R    3:24:30      1 hpc-201-11-03-b
            168190 slurm_hpc   run.sh   cdroin  R    3:27:06      1 hpc-201-11-03-a
            168189 slurm_hpc   run.sh   cdroin  R    3:33:19      1 hpc-201-11-03-b
            168188 slurm_hpc   run.sh   cdroin  R    3:34:10      1 hpc-201-11-04-a
            168187 slurm_hpc   run.sh   cdroin  R    3:34:40      1 hpc-201-11-20-b
            168186 slurm_hpc   run.sh   cdroin  R    3:35:40      1 hpc-201-11-04-a
            168185 slurm_hpc   run.sh   cdroin  R    3:43:40      1 hpc-201-11-19-b
            168183 slurm_hpc   run.sh   cdroin  R    3:47:06      1 hpc-201-11-07-3
            168184 slurm_hpc   run.sh   cdroin  R    3:47:06      1 hpc-201-11-17-b
            168182 slurm_hpc   run.sh   cdroin  R    3:48:39      1 hpc-201-11-07-1
            168180 slurm_hpc   run.sh   cdroin  R    3:52:36      1 hpc-201-11-02-a
            168181 slurm_hpc   run.sh   cdroin  R    3:52:36      1 hpc-201-11-07-1
            168179 slurm_hpc   run.sh   cdroin  R    3:55:37      1 hpc-201-11-20-b
            168177 slurm_hpc   run.sh   cdroin  R    3:56:07      1 hpc-201-11-07-1
            168178 slurm_hpc   run.sh   cdroin  R    3:56:07      1 hpc-201-11-17-a
            168176 slurm_hpc   run.sh   cdroin  R    3:57:08      1 hpc-201-11-20-a
            168175 slurm_hpc   run.sh   cdroin  R    3:57:38      1 hpc-201-11-17-b
            168174 slurm_hpc   run.sh   cdroin  R    3:58:38      1 hpc-201-11-02-a
            168173 slurm_hpc   run.sh   cdroin  R    4:00:09      1 hpc-201-11-17-b
            168172 slurm_hpc   run.sh   cdroin  R    4:00:39      1 hpc-201-11-21-b
            168171 slurm_hpc   run.sh   cdroin  R    4:01:39      1 hpc-201-11-21-a
            168170 slurm_hpc   run.sh   cdroin  R    4:02:40      1 hpc-201-11-07-3
            168169 slurm_hpc   run.sh   cdroin  R    4:03:10      1 hpc-201-11-07-1
            168168 slurm_hpc   run.sh   cdroin  R    4:05:41      1 hpc-201-11-07-1
            168165 slurm_hpc   run.sh   cdroin  R    4:06:11      1 hpc-201-11-07-3
            168166 slurm_hpc   run.sh   cdroin  R    4:06:11      1 hpc-201-11-18-a
            168167 slurm_hpc   run.sh   cdroin  R    4:06:11      1 hpc-201-11-21-a
            168164 slurm_hpc   run.sh   cdroin  R    4:07:42      1 hpc-201-11-03-b
            168162 slurm_hpc   run.sh   cdroin  R    4:13:31      1 hpc-201-11-04-b
            168163 slurm_hpc   run.sh   cdroin  R    4:13:31      1 hpc-201-11-21-a
            168161 slurm_hpc   run.sh   cdroin  R    4:14:01      1 hpc-201-11-07-3
            168160 slurm_hpc   run.sh   cdroin  R    4:14:31      1 hpc-201-11-19-b
            168159 slurm_hpc   run.sh   cdroin  R    4:16:12      1 hpc-201-11-01-a
            168158 slurm_hpc   run.sh   cdroin  R    4:20:41      1 hpc-201-11-17-b
            168127 slurm_hpc   run.sh   cdroin  R    5:13:13      1 hpc-201-11-04-a
            168122 slurm_hpc   run.sh   cdroin  R    5:21:13      1 hpc-201-11-04-b
            168113 slurm_hpc   run.sh   cdroin  R    5:35:26      1 hpc-201-11-03-b
            168105 slurm_hpc   run.sh   cdroin  R    5:40:37      1 hpc-201-11-04-b
            168104 slurm_hpc   run.sh   cdroin  R    5:44:08      1 hpc-201-11-18-a
            168103 slurm_hpc   run.sh   cdroin  R    5:45:08      1 hpc-201-11-22-a
            168100 slurm_hpc   run.sh   cdroin  R    5:47:43      1 hpc-201-11-04-a
            168099 slurm_hpc   run.sh   cdroin  R    5:50:43      1 hpc-201-11-20-a
            168098 slurm_hpc   run.sh   cdroin  R    5:51:14      1 hpc-201-11-20-b
            168097 slurm_hpc   run.sh   cdroin  R    5:51:44      1 hpc-201-11-07-3
            168095 slurm_hpc   run.sh   cdroin  R    5:53:26      1 hpc-201-11-17-a
            168096 slurm_hpc   run.sh   cdroin  R    5:53:26      1 hpc-201-11-17-a
            168094 slurm_hpc   run.sh   cdroin  R    5:53:57      1 hpc-201-11-17-a
            168093 slurm_hpc   run.sh   cdroin  R    5:54:27      1 hpc-201-11-20-b
            168092 slurm_hpc   run.sh   cdroin  R    5:55:38      1 hpc-201-11-07-3
            168041 slurm_hpc   run.sh   cdroin  R    8:21:14      1 hpc-201-11-03-b
            168039 slurm_hpc   run.sh   cdroin  R    8:50:03      1 hpc-201-11-03-a
            168033 slurm_hpc   run.sh   cdroin  R    9:16:45      1 hpc-201-11-02-a
            168031 slurm_hpc   run.sh   cdroin  R    9:17:16      1 hpc-201-11-03-a
            168032 slurm_hpc   run.sh   cdroin  R    9:17:16      1 hpc-201-11-04-b
            168029 slurm_hpc   run.sh   cdroin  R    9:21:16      1 hpc-201-11-02-b
            168026 slurm_hpc   run.sh   cdroin  R    9:34:56      1 hpc-201-11-03-a
            168024 slurm_hpc   run.sh   cdroin  R    9:36:26      1 hpc-201-11-02-b
            168023 slurm_hpc   run.sh   cdroin  R    9:37:27      1 hpc-201-11-03-b
            168021 slurm_hpc   run.sh   cdroin  R    9:41:45      1 hpc-201-11-04-b
            168019 slurm_hpc   run.sh   cdroin  R    9:47:33      1 hpc-201-11-04-a
            168018 slurm_hpc   run.sh   cdroin  R    9:50:35      1 hpc-201-11-17-a
            168016 slurm_hpc   run.sh   cdroin  R    9:51:35      1 hpc-201-11-17-a
            168015 slurm_hpc   run.sh   cdroin  R    9:55:06      1 hpc-201-11-01-a
            168014 slurm_hpc   run.sh   cdroin  R    9:55:37      1 hpc-201-11-17-a
            168013 slurm_hpc   run.sh   cdroin  R    9:57:15      1 hpc-201-11-19-b
            168010 slurm_hpc   run.sh   cdroin  R   10:15:46      1 hpc-201-11-18-a
            168008 slurm_hpc   run.sh   cdroin  R   10:23:12      1 hpc-201-11-17-a
            168007 slurm_hpc   run.sh   cdroin  R   10:25:13      1 hpc-201-11-04-a
            168006 slurm_hpc   run.sh   cdroin  R   10:30:42      1 hpc-201-11-22-a
            168004 slurm_hpc   run.sh   cdroin  R   10:35:45      1 hpc-201-11-17-b
            168005 slurm_hpc   run.sh   cdroin  R   10:35:45      1 hpc-201-11-22-a
            168003 slurm_hpc   run.sh   cdroin  R   10:37:39      1 hpc-201-11-02-a
            168002 slurm_hpc   run.sh   cdroin  R   10:40:10      1 hpc-201-11-03-a
            168001 slurm_hpc   run.sh   cdroin  R   10:43:11      1 hpc-201-11-04-b
            168000 slurm_hpc   run.sh   cdroin  R   10:43:41      1 hpc-201-11-17-b
            167999 slurm_hpc   run.sh   cdroin  R   10:46:12      1 hpc-201-11-03-b
            167998 slurm_hpc   run.sh   cdroin  R   10:46:42      1 hpc-201-11-02-a
            167997 slurm_hpc   run.sh   cdroin  R   10:49:15      1 hpc-201-11-17-a
            167996 slurm_hpc   run.sh   cdroin  R   10:50:03      1 hpc-201-11-17-b
            167995 slurm_hpc   run.sh   cdroin  R   10:53:15      1 hpc-201-11-04-b
            167994 slurm_hpc   run.sh   cdroin  R   11:03:15      1 hpc-201-11-21-a
            167993 slurm_hpc   run.sh   cdroin  R   11:16:17      1 hpc-201-11-18-a
            167992 slurm_hpc   run.sh   cdroin  R   11:37:46      1 hpc-201-11-22-a
            167991 slurm_hpc   run.sh   cdroin  R   11:42:13      1 hpc-201-11-20-b
            167990 slurm_hpc   run.sh   cdroin  R   11:45:46      1 hpc-201-11-01-a
            167989 slurm_hpc   run.sh   cdroin  R   11:48:26      1 hpc-201-11-07-1
            167988 slurm_hpc   run.sh   cdroin  R   11:49:27      1 hpc-201-11-17-b
            167986 slurm_hpc   run.sh   cdroin  R   11:54:38      1 hpc-201-11-04-b
            167987 slurm_hpc   run.sh   cdroin  R   11:54:38      1 hpc-201-11-07-3
            167985 slurm_hpc   run.sh   cdroin  R   11:56:16      1 hpc-201-11-22-a
            167984 slurm_hpc   run.sh   cdroin  R   11:56:46      1 hpc-201-11-01-a
            167983 slurm_hpc   run.sh   cdroin  R   11:57:47      1 hpc-201-11-04-a
            167982 slurm_hpc   run.sh   cdroin  R   12:04:13      1 hpc-201-11-02-a
            167980 slurm_hpc   run.sh   cdroin  R   12:08:04      1 hpc-201-11-07-1
            167981 slurm_hpc   run.sh   cdroin  R   12:08:04      1 hpc-201-11-07-3
            162063 slurm_hpc slurm_jo pkicsiny  R   12:08:29      1 hpc-201-11-05-4
            167979 slurm_hpc   run.sh   cdroin  R   12:10:04      1 hpc-201-11-07-1
            162062 slurm_hpc slurm_jo pkicsiny  R   12:10:33      1 hpc-201-11-07-4
            167978 slurm_hpc   run.sh   cdroin  R   12:11:05      1 hpc-201-11-19-b
            167977 slurm_hpc   run.sh   cdroin  R   12:14:06      1 hpc-201-11-04-b
            167976 slurm_hpc   run.sh   cdroin  R   12:14:36      1 hpc-201-11-21-a
            167975 slurm_hpc   run.sh   cdroin  R   12:18:02      1 hpc-201-11-17-a
            167973 slurm_hpc   run.sh   cdroin  R   12:25:03      1 hpc-201-11-17-a
            167974 slurm_hpc   run.sh   cdroin  R   12:25:03      1 hpc-201-11-20-a
            167972 slurm_hpc   run.sh   cdroin  R   12:28:46      1 hpc-201-11-07-3
            167971 slurm_hpc   run.sh   cdroin  R   12:32:12      1 hpc-201-11-04-b
            167970 slurm_hpc   run.sh   cdroin  R   12:33:46      1 hpc-201-11-19-b
            167969 slurm_hpc   run.sh   cdroin  R   12:37:46      1 hpc-201-11-03-a
            167968 slurm_hpc   run.sh   cdroin  R   12:47:15      1 hpc-201-11-07-1
            167967 slurm_hpc   run.sh   cdroin  R   12:47:45      1 hpc-201-11-19-b
            162061 slurm_hpc slurm_jo pkicsiny  R   12:47:55      1 hpc-201-11-05-3
            167966 slurm_hpc   run.sh   cdroin  R   12:49:46      1 hpc-201-11-17-a
            167965 slurm_hpc   run.sh   cdroin  R   13:01:01      1 hpc-201-11-18-a
            167964 slurm_hpc   run.sh   cdroin  R   13:02:32      1 hpc-201-11-07-3
            167963 slurm_hpc   run.sh   cdroin  R   13:05:03      1 hpc-201-11-04-b
            167962 slurm_hpc   run.sh   cdroin  R   13:06:47      1 hpc-201-11-20-b
            167961 slurm_hpc   run.sh   cdroin  R   13:16:18      1 hpc-201-11-20-a
            167960 slurm_hpc   run.sh   cdroin  R   13:18:48      1 hpc-201-11-02-b
            167958 slurm_hpc   run.sh   cdroin  R   13:21:44      1 hpc-201-11-01-a
            167954 slurm_hpc   run.sh   cdroin  R   13:37:17      1 hpc-201-11-03-b
            167949 slurm_hpc   run.sh   cdroin  R   14:03:18      1 hpc-201-11-03-b
            167948 slurm_hpc   run.sh   cdroin  R   14:03:48      1 hpc-201-11-02-b
            167946 slurm_hpc   run.sh   cdroin  R   14:10:47      1 hpc-201-11-04-b
            167945 slurm_hpc   run.sh   cdroin  R   14:14:33      1 hpc-201-11-02-b
            167943 slurm_hpc   run.sh   cdroin  R   14:17:47      1 hpc-201-11-02-a
            167944 slurm_hpc   run.sh   cdroin  R   14:17:47      1 hpc-201-11-03-b
            167938 slurm_hpc   run.sh   cdroin  R   14:41:13      1 hpc-201-11-04-b
            167936 slurm_hpc   run.sh   cdroin  R   14:49:24      1 hpc-201-11-01-a
            167933 slurm_hpc   run.sh   cdroin  R   15:06:20      1 hpc-201-11-04-a
            167932 slurm_hpc   run.sh   cdroin  R   15:10:49      1 hpc-201-11-01-a
            167930 slurm_hpc   run.sh   cdroin  R   15:15:49      1 hpc-201-11-02-a
            167928 slurm_hpc   run.sh   cdroin  R   15:19:48      1 hpc-201-11-03-b
            167927 slurm_hpc   run.sh   cdroin  R   15:20:18      1 hpc-201-11-02-b
            167926 slurm_hpc   run.sh   cdroin  R   15:21:18      1 hpc-201-11-04-b
            167925 slurm_hpc   run.sh   cdroin  R   15:27:22      1 hpc-201-11-03-b
            167924 slurm_hpc   run.sh   cdroin  R   15:28:50      1 hpc-201-11-03-a
            167923 slurm_hpc   run.sh   cdroin  R   15:37:19      1 hpc-201-11-02-b
            167922 slurm_hpc   run.sh   cdroin  R   15:38:19      1 hpc-201-11-03-b
            167921 slurm_hpc   run.sh   cdroin  R   15:43:20      1 hpc-201-11-02-b
            167920 slurm_hpc   run.sh   cdroin  R   15:55:50      1 hpc-201-11-02-b
            162060 slurm_hpc slurm_jo pkicsiny  R   15:59:39      1 hpc-201-11-07-2
            167919 slurm_hpc   run.sh   cdroin  R   16:00:38      1 hpc-201-11-04-a
            167918 slurm_hpc   run.sh   cdroin  R   16:02:17      1 hpc-201-11-21-a
            167917 slurm_hpc   run.sh   cdroin  R   16:08:21      1 hpc-201-11-02-b
            167916 slurm_hpc   run.sh   cdroin  R   16:10:51      1 hpc-201-11-21-b
            162059 slurm_hpc slurm_jo pkicsiny  R   16:17:12      1 hpc-201-11-18-b
            167913 slurm_hpc   run.sh   cdroin  R   16:18:51      1 hpc-201-11-17-a
            167914 slurm_hpc   run.sh   cdroin  R   16:18:51      1 hpc-201-11-21-b
            167912 slurm_hpc   run.sh   cdroin  R   16:27:32      1 hpc-201-11-02-a
            167911 slurm_hpc   run.sh   cdroin  R   16:28:02      1 hpc-201-11-02-a
            167910 slurm_hpc   run.sh   cdroin  R   16:30:03      1 hpc-201-11-20-b
            167908 slurm_hpc   run.sh   cdroin  R   16:38:22      1 hpc-201-11-17-b
            167906 slurm_hpc   run.sh   cdroin  R   16:39:53      1 hpc-201-11-03-b
            167904 slurm_hpc   run.sh   cdroin  R   16:45:05      1 hpc-201-11-17-a
            167901 slurm_hpc   run.sh   cdroin  R   16:57:22      1 hpc-201-11-02-a
            167902 slurm_hpc   run.sh   cdroin  R   16:57:22      1 hpc-201-11-17-a
            167903 slurm_hpc   run.sh   cdroin  R   16:57:22      1 hpc-201-11-22-a
            167900 slurm_hpc   run.sh   cdroin  R   16:58:23      1 hpc-201-11-07-1
            167899 slurm_hpc   run.sh   cdroin  R   17:01:48      1 hpc-201-11-04-a
            167898 slurm_hpc   run.sh   cdroin  R   17:08:34      1 hpc-201-11-03-a
            167897 slurm_hpc   run.sh   cdroin  R   17:15:18      1 hpc-201-11-02-a
            167896 slurm_hpc   run.sh   cdroin  R   17:17:00      1 hpc-201-11-01-a
            167895 slurm_hpc   run.sh   cdroin  R   17:17:30      1 hpc-201-11-07-3
            167894 slurm_hpc   run.sh   cdroin  R   17:18:00      1 hpc-201-11-02-b
            167880 slurm_hpc   run.sh   cdroin  R   17:45:05      1 hpc-201-11-02-a
            167878 slurm_hpc   run.sh   cdroin  R   17:48:24      1 hpc-201-11-01-a
            167876 slurm_hpc   run.sh   cdroin  R   17:56:54      1 hpc-201-11-03-b
            167872 slurm_hpc   run.sh   cdroin  R   18:16:53      1 hpc-201-11-04-a
            167870 slurm_hpc   run.sh   cdroin  R   18:30:54      1 hpc-201-11-02-b
            167868 slurm_hpc   run.sh   cdroin  R   18:34:41      1 hpc-201-11-02-a
            167865 slurm_hpc   run.sh   cdroin  R   18:45:06      1 hpc-201-11-04-a
            167862 slurm_hpc   run.sh   cdroin  R   18:54:19      1 hpc-201-11-02-b
            167855 slurm_hpc   run.sh   cdroin  R   19:15:53      1 hpc-201-11-03-b
            167853 slurm_hpc   run.sh   cdroin  R   19:27:37      1 hpc-201-11-01-a
            167852 slurm_hpc   run.sh   cdroin  R   19:28:07      1 hpc-201-11-01-a
            167848 slurm_hpc   run.sh   cdroin  R   19:38:52      1 hpc-201-11-03-b
            167842 slurm_hpc   run.sh   cdroin  R   19:58:04      1 hpc-201-11-20-a
            167838 slurm_hpc   run.sh   cdroin  R   20:07:24      1 hpc-201-11-04-a
            167837 slurm_hpc   run.sh   cdroin  R   20:07:55      1 hpc-201-11-03-b
            167836 slurm_hpc   run.sh   cdroin  R   20:11:24      1 hpc-201-11-04-a
            167834 slurm_hpc   run.sh   cdroin  R   20:15:50      1 hpc-201-11-22-a
            167833 slurm_hpc   run.sh   cdroin  R   20:23:24      1 hpc-201-11-18-a
            167832 slurm_hpc   run.sh   cdroin  R   20:26:25      1 hpc-201-11-17-b
            167830 slurm_hpc   run.sh   cdroin  R   20:43:49      1 hpc-201-11-07-1
            167828 slurm_hpc   run.sh   cdroin  R   20:45:50      1 hpc-201-11-02-b
            167829 slurm_hpc   run.sh   cdroin  R   20:45:50      1 hpc-201-11-04-b
            167802 slurm_hpc   run.sh   cdroin  R   21:44:30      1 hpc-201-11-03-a
            167798 slurm_hpc   run.sh   cdroin  R   21:55:05      1 hpc-201-11-03-a
            167796 slurm_hpc   run.sh   cdroin  R   22:03:33      1 hpc-201-11-04-b
            167792 slurm_hpc   run.sh   cdroin  R   22:16:55      1 hpc-201-11-03-b
            167791 slurm_hpc   run.sh   cdroin  R   22:17:56      1 hpc-201-11-04-b
            167782 slurm_hpc   run.sh   cdroin  R   22:56:58      1 hpc-201-11-04-a
            167775 slurm_hpc   run.sh   cdroin  R   23:03:57      1 hpc-201-11-02-a
            167774 slurm_hpc   run.sh   cdroin  R   23:07:52      1 hpc-201-11-01-a
            167768 slurm_hpc   run.sh   cdroin  R   23:23:28      1 hpc-201-11-17-b
            167767 slurm_hpc   run.sh   cdroin  R   23:27:52      1 hpc-201-11-03-a
            167764 slurm_hpc   run.sh   cdroin  R   23:37:24      1 hpc-201-11-18-a
            167763 slurm_hpc   run.sh   cdroin  R   23:38:58      1 hpc-201-11-01-a
            167762 slurm_hpc   run.sh   cdroin  R   23:39:29      1 hpc-201-11-17-b
            162058 slurm_hpc slurm_jo pkicsiny  R 1-00:28:35      1 hpc-201-11-20-a
            167721 slurm_hpc   run.sh   cdroin  R 1-01:13:02      1 hpc-201-11-01-a
            167720 slurm_hpc   run.sh   cdroin  R 1-01:14:33      1 hpc-201-11-01-a
            167716 slurm_hpc   run.sh   cdroin  R 1-01:20:35      1 hpc-201-11-01-a
            167713 slurm_hpc   run.sh   cdroin  R 1-01:22:06      1 hpc-201-11-01-a
            167712 slurm_hpc   run.sh   cdroin  R 1-01:22:36      1 hpc-201-11-03-b
            167711 slurm_hpc   run.sh   cdroin  R 1-01:23:06      1 hpc-201-11-03-b
            167710 slurm_hpc   run.sh   cdroin  R 1-01:24:37      1 hpc-201-11-01-a
            167706 slurm_hpc   run.sh   cdroin  R 1-01:29:28      1 hpc-201-11-01-a
            167705 slurm_hpc   run.sh   cdroin  R 1-01:30:28      1 hpc-201-11-02-b
            167701 slurm_hpc   run.sh   cdroin  R 1-01:40:01      1 hpc-201-11-04-a
            167697 slurm_hpc   run.sh   cdroin  R 1-01:44:33      1 hpc-201-11-01-a
            162057 slurm_hpc slurm_jo pkicsiny  R 1-03:01:50      1 hpc-201-11-18-a
            167656 slurm_hpc   run.sh   cdroin  R 1-03:06:59      1 hpc-201-11-01-a
            167652 slurm_hpc   run.sh   cdroin  R 1-03:16:29      1 hpc-201-11-02-a
            167650 slurm_hpc   run.sh   cdroin  R 1-03:24:57      1 hpc-201-11-03-a
            167649 slurm_hpc   run.sh   cdroin  R 1-03:28:59      1 hpc-201-11-03-a
            167640 slurm_hpc   run.sh   cdroin  R 1-03:50:55      1 hpc-201-11-01-a
            167636 slurm_hpc   run.sh   cdroin  R 1-03:56:28      1 hpc-201-11-02-b
            167635 slurm_hpc   run.sh   cdroin  R 1-03:56:58      1 hpc-201-11-02-a
            162056 slurm_hpc slurm_jo pkicsiny  R 1-04:43:10      1 hpc-201-11-19-b
            162055 slurm_hpc slurm_jo pkicsiny  R 1-05:30:42      1 hpc-201-11-20-b
            167580 slurm_hpc   run.sh   cdroin  R 1-05:44:32      1 hpc-201-11-04-b
            167579 slurm_hpc   run.sh   cdroin  R 1-05:49:06      1 hpc-201-11-01-a
            167578 slurm_hpc   run.sh   cdroin  R 1-05:52:57      1 hpc-201-11-01-a
            167575 slurm_hpc   run.sh   cdroin  R 1-06:01:00      1 hpc-201-11-02-b
            162054 slurm_hpc slurm_jo pkicsiny  R 1-06:05:25      1 hpc-201-11-21-b
            167572 slurm_hpc   run.sh   cdroin  R 1-06:09:01      1 hpc-201-11-02-b
            167571 slurm_hpc   run.sh   cdroin  R 1-06:10:32      1 hpc-201-11-03-b
            167568 slurm_hpc   run.sh   cdroin  R 1-06:16:03      1 hpc-201-11-02-a
            162053 slurm_hpc slurm_jo pkicsiny  R 1-06:19:26      1 hpc-201-11-22-b
            167564 slurm_hpc   run.sh   cdroin  R 1-06:21:18      1 hpc-201-11-03-b
            167506 slurm_hpc   run.sh   cdroin  R 1-08:20:15      1 hpc-201-11-02-b
            167504 slurm_hpc   run.sh   cdroin  R 1-08:22:16      1 hpc-201-11-04-a
            162052 slurm_hpc slurm_jo pkicsiny  R 1-08:22:31      1 hpc-201-11-05-2
            167503 slurm_hpc   run.sh   cdroin  R 1-08:22:46      1 hpc-201-11-02-b
            167502 slurm_hpc   run.sh   cdroin  R 1-08:26:03      1 hpc-201-11-03-b
            167500 slurm_hpc   run.sh   cdroin  R 1-08:29:08      1 hpc-201-11-03-b
            167499 slurm_hpc   run.sh   cdroin  R 1-08:30:08      1 hpc-201-11-03-b
            167498 slurm_hpc   run.sh   cdroin  R 1-08:32:59      1 hpc-201-11-01-a
            162051 slurm_hpc slurm_jo pkicsiny  R 1-08:43:46      1 hpc-201-11-22-a
            162050 slurm_hpc slurm_jo pkicsiny  R 1-09:15:28      1 hpc-201-11-05-1
            162049 slurm_hpc slurm_jo pkicsiny  R 1-11:29:50      1 hpc-201-11-21-a
            162048 slurm_hpc slurm_jo pkicsiny  R 1-17:20:38      1 hpc-201-11-17-b
            162047 slurm_hpc slurm_jo pkicsiny  R 1-18:54:52      1 hpc-201-11-17-a
            167280 slurm_hpc   run.sh   cdroin  R 1-20:13:17      1 hpc-201-11-03-a
            167272 slurm_hpc   run.sh   cdroin  R 1-20:37:49      1 hpc-201-11-02-a
            167268 slurm_hpc   run.sh   cdroin  R 1-20:50:17      1 hpc-201-11-04-a
            167266 slurm_hpc   run.sh   cdroin  R 1-21:07:50      1 hpc-201-11-01-a
            167262 slurm_hpc   run.sh   cdroin  R 1-21:43:01      1 hpc-201-11-02-b
            167260 slurm_hpc   run.sh   cdroin  R 1-21:47:33      1 hpc-201-11-04-b
            167259 slurm_hpc   run.sh   cdroin  R 1-21:50:08      1 hpc-201-11-02-a
            167257 slurm_hpc   run.sh   cdroin  R 1-21:53:09      1 hpc-201-11-04-a
            167254 slurm_hpc   run.sh   cdroin  R 1-22:00:18      1 hpc-201-11-04-a
            167253 slurm_hpc   run.sh   cdroin  R 1-22:01:19      1 hpc-201-11-03-a
            167250 slurm_hpc   run.sh   cdroin  R 1-22:16:18      1 hpc-201-11-02-a
            167249 slurm_hpc   run.sh   cdroin  R 1-22:24:17      1 hpc-201-11-02-a
            167248 slurm_hpc   run.sh   cdroin  R 1-22:28:35      1 hpc-201-11-01-a
            167246 slurm_hpc   run.sh   cdroin  R 1-22:37:56      1 hpc-201-11-01-a
            167241 slurm_hpc   run.sh   cdroin  R 1-23:03:02      1 hpc-201-11-03-a
            167240 slurm_hpc   run.sh   cdroin  R 1-23:05:33      1 hpc-201-11-03-a
            167238 slurm_hpc   run.sh   cdroin  R 1-23:13:16      1 hpc-201-11-04-a
            167236 slurm_hpc   run.sh   cdroin  R 1-23:18:49      1 hpc-201-11-04-a
            167235 slurm_hpc   run.sh   cdroin  R 1-23:23:49      1 hpc-201-11-01-a
            167234 slurm_hpc   run.sh   cdroin  R 1-23:27:05      1 hpc-201-11-04-b
            167196 slurm_hpc   run.sh   cdroin  R 2-02:25:19      1 hpc-201-11-04-a
            167194 slurm_hpc   run.sh   cdroin  R 2-02:31:50      1 hpc-201-11-04-a
            167192 slurm_hpc   run.sh   cdroin  R 2-02:51:49      1 hpc-201-11-02-b
            167188 slurm_hpc   run.sh   cdroin  R 2-03:01:20      1 hpc-201-11-04-a
            167186 slurm_hpc   run.sh   cdroin  R 2-03:05:21      1 hpc-201-11-04-a
            167184 slurm_hpc   run.sh   cdroin  R 2-03:22:22      1 hpc-201-11-02-a
            167182 slurm_hpc   run.sh   cdroin  R 2-03:31:14      1 hpc-201-11-02-b
            167178 slurm_hpc   run.sh   cdroin  R 2-03:38:20      1 hpc-201-11-03-b
            167172 slurm_hpc   run.sh   cdroin  R 2-04:07:38      1 hpc-201-11-02-a
            167170 slurm_hpc   run.sh   cdroin  R 2-04:18:20      1 hpc-201-11-04-a
            167169 slurm_hpc   run.sh   cdroin  R 2-04:19:21      1 hpc-201-11-02-a
            167122 slurm_hpc   run.sh   cdroin  R 2-07:09:20      1 hpc-201-11-04-a
            167106 slurm_hpc   run.sh   cdroin  R 2-08:28:33      1 hpc-201-11-03-a
            167103 slurm_hpc   run.sh   cdroin  R 2-08:42:22      1 hpc-201-11-04-b
            167036 slurm_hpc   run.sh   cdroin  R 2-13:22:15      1 hpc-201-11-03-a
            162026 slurm_hpc slurm_jo pkicsiny  R 4-01:40:31      1 hpc-201-11-01-b
            159676 slurm_hpc slo_0015 lusabato  R 8-15:02:43      1 hpc-201-11-18-b
            159675 slurm_hpc slo_0014 lusabato  R 8-15:26:31      1 hpc-201-11-07-3
            159674 slurm_hpc slo_0013 lusabato  R 8-15:27:09      1 hpc-201-11-20-a
            159673 slurm_hpc slo_0012 lusabato  R 8-15:29:52      1 hpc-201-11-22-b
            159672 slurm_hpc slo_0011 lusabato  R 8-15:33:34      1 hpc-201-11-07-1
            159671 slurm_hpc slo_0010 lusabato  R 8-15:56:34      1 hpc-201-11-22-a
            159668 slurm_hpc slo_0007 lusabato  R 8-16:08:53      1 hpc-201-11-21-b
            159667 slurm_hpc slo_0006 lusabato  R 8-16:09:16      1 hpc-201-11-18-a
            159666 slurm_hpc slo_0005 lusabato  R 8-16:14:20      1 hpc-201-11-20-b
            159665 slurm_hpc slo_0004 lusabato  R 8-16:18:38      1 hpc-201-11-19-b
            159664 slurm_hpc slo_0003 lusabato  R 8-16:20:52      1 hpc-201-11-21-a
            159663 slurm_hpc slo_0002 lusabato  R 8-16:23:56      1 hpc-201-11-18-b
            159662 slurm_hpc slo_0001 lusabato  R 8-16:34:30      1 hpc-201-11-22-b
